3,6,9,11,13,15,17,21,23,27,33,0,-6
3,6,9,11,13,15,18,21,24,27,31,0,-25
3,6,9,11,13,15,18,21,26,27,32,0,-64.5
3,6,9,11,13,15,18,21,25,27,35,0,-48
3,6,9,11,13,15,18,21,25,27,35,0,-42
3,6,9,11,13,15,19,21,24,27,35,0,-37.5
3,6,9,11,13,15,18,21,24,27,31,0,-25
3,6,9,11,13,15,18,21,24,27,35,0,-21
3,6,9,11,13,15,17,21,25,27,35,0,-44.5
3,6,9,11,13,15,20,21,25,27,35,0,-39
3,6,9,11,13,15,18,21,24,27,35,0,-35
3,6,9,11,13,15,20,21,24,27,34,0,-34
3,6,9,11,13,15,18,21,24,27,30,0,-30
3,6,9,11,13,15,18,21,26,27,35,0,-66
3,6,9,11,13,15,17,21,26,27,31,0,-53.5
3,6,9,11,13,15,18,21,25,27,34,0,-43
3,6,9,11,13,15,18,21,25,27,34,0,-36
3,6,9,11,13,15,18,21,24,27,32,0,-32.5
3,6,9,11,13,15,18,21,24,27,31,0,-28
3,6,9,11,13,15,18,21,24,27,31,0,-27
3,6,9,11,13,15,17,21,24,27,35,0,-23
3,6,9,11,13,15,19,21,23,27,31,0,-22
3,6,9,11,13,15,17,21,24,27,35,0,-18.5
3,6,9,11,13,15,18,21,23,27,35,0,-17
3,6,9,11,13,15,19,21,26,27,35,0,-73
3,6,9,11,13,15,17,21,26,27,31,0,-59.5
3,6,9,11,13,15,18,21,25,27,35,0,-40
3,6,9,11,13,15,20,21,24,27,31,0,-39
3,6,9,11,13,15,17,21,25,27,35,0,-38
3,6,9,11,13,15,19,21,25,27,35,0,-32
3,6,9,11,13,15,17,21,25,27,35,0,-27
3,6,9,11,13,15,19,21,24,27,35,0,-25.5
3,6,9,11,13,15,17,21,24,27,35,0,-23
3,6,9,11,13,15,18,21,24,27,31,0,-20.5
3,6,9,11,13,15,17,21,24,27,30,0,-18.5
3,6,9,11,13,15,17,21,24,27,30,0,-13.5
3,6,9,11,13,15,18,21,24,27,35,0,-7
3,6,9,11,13,15,17,21,24,27,35,0,-3
3,6,9,11,13,15,17,21,23,27,30,0,-3
3,6,9,11,13,15,17,21,24,27,33,0,-3
3,6,9,11,13,15,20,21,26,27,35,0,-70
3,6,9,11,13,15,19,21,25,27,30,0,-47
3,6,9,11,13,15,20,21,25,27,33,0,-43
3,6,9,11,13,15,19,21,24,27,32,0,-33
3,6,9,11,13,15,18,21,25,27,35,0,-32.5
3,6,9,11,13,15,18,21,25,27,35,0,-30
3,6,9,11,13,15,17,21,25,27,33,0,-28
3,6,9,11,13,15,17,21,25,27,30,0,-28
3,6,9,11,13,15,18,21,24,27,35,0,-25
3,6,9,11,13,15,17,21,25,27,35,0,-24.5
3,6,9,11,13,15,19,21,24,27,35,0,-24
3,6,9,11,13,15,18,21,24,27,30,0,-23
3,6,9,11,13,15,18,21,24,27,35,0,-22
3,6,9,11,13,15,18,21,24,27,35,0,-22
3,6,9,11,13,15,18,21,24,27,31,0,-18
3,6,9,11,13,15,18,21,24,27,35,0,-17.5
3,6,9,11,13,15,17,21,24,27,33,0,-16.5
3,6,9,11,13,15,18,21,24,27,35,0,-15.5
3,6,9,11,13,15,17,21,24,27,35,0,-15.5
3,6,9,11,13,15,17,21,23,27,31,0,-10
3,6,9,11,13,15,18,21,24,27,32,0,-10
3,6,9,11,13,15,17,21,24,27,31,0,-8
3,6,9,11,13,15,17,21,23,27,33,0,-7
3,6,9,11,13,15,18,21,23,27,34,0,-3
3,6,9,11,13,15,17,21,23,27,34,0,-3
3,6,9,11,13,15,19,21,23,27,35,0,6
3,6,9,11,13,15,20,21,26,27,35,0,-68
3,6,9,11,13,15,18,21,26,27,29,0,-62
3,6,9,11,13,15,18,21,26,27,31,0,-58.5
3,6,9,11,13,15,19,21,26,27,35,0,-57.5
3,6,9,11,13,15,20,21,26,27,31,0,-51
3,6,9,11,13,15,17,21,26,27,33,0,-45
3,6,9,11,13,15,19,21,25,27,35,0,-42
3,6,9,11,13,15,19,21,25,27,35,0,-38
3,6,9,11,13,15,20,21,25,27,34,0,-35
3,6,9,11,13,15,20,21,24,27,31,0,-33
3,6,9,11,13,15,19,21,24,27,33,0,-32
3,6,9,11,13,15,20,21,25,27,29,0,-32
3,6,9,11,13,15,19,21,24,27,35,0,-32
3,6,9,11,13,15,20,21,24,27,34,0,-29
3,6,9,11,13,15,20,21,24,27,33,0,-28
3,6,9,11,13,15,20,21,24,27,35,0,-28
3,6,9,11,13,15,17,21,25,27,34,0,-25
3,6,9,11,13,15,18,21,25,27,35,0,-24.5
3,6,9,11,13,15,19,21,24,27,31,0,-24
3,6,9,11,13,15,19,21,24,27,30,0,-22.5
3,6,9,11,13,15,17,21,24,27,33,0,-22
3,6,9,11,13,15,18,21,25,27,33,0,-21
3,6,9,11,13,15,19,21,24,27,30,0,-20
3,6,9,11,13,15,17,21,24,27,35,0,-19
3,6,9,11,13,15,17,21,24,27,31,0,-19
3,6,9,11,13,15,17,21,24,27,35,0,-18
3,6,9,11,13,15,17,21,24,27,33,0,-18
3,6,9,11,13,15,18,21,24,27,34,0,-17.5
3,6,9,11,13,15,17,21,24,27,30,0,-17
3,6,9,11,13,15,18,21,24,27,30,0,-17
3,6,9,11,13,15,19,21,24,27,33,0,-14
3,6,9,11,13,15,18,21,24,27,33,0,-13.5
3,6,9,11,13,15,19,21,23,27,34,0,-13.5
3,6,9,11,13,15,18,21,23,27,35,0,-11
3,6,9,11,13,15,18,21,24,27,34,0,-10
3,6,9,11,13,15,18,21,23,27,33,0,-8
3,6,9,11,13,15,18,21,24,27,31,0,-7
3,6,9,11,13,15,17,21,24,27,30,0,-7
3,6,9,11,13,15,17,21,24,27,31,0,-5
3,6,9,11,13,15,18,21,23,27,33,0,-5
3,6,9,11,13,15,17,21,24,27,31,0,-4
3,6,9,11,13,15,19,21,23,27,33,0,4
3,6,9,11,13,15,17,21,23,27,32,0,5
3,6,9,11,13,15,18,21,23,27,33,0,6.5
3,6,9,11,13,15,17,21,26,27,34,0,-52
3,6,9,11,13,15,19,21,26,27,29,0,-49
3,6,9,11,13,15,20,21,25,27,31,0,-45
3,6,9,11,13,15,17,21,26,27,35,0,-44.5
3,6,9,11,13,15,18,21,26,27,35,0,-44
3,6,9,11,13,15,19,21,25,27,35,0,-36
3,6,9,11,13,15,18,21,25,27,31,0,-36
3,6,9,11,13,15,20,21,25,27,34,0,-32
3,6,9,11,13,15,20,21,24,27,30,0,-30.5
3,6,9,11,13,15,18,21,25,27,34,0,-24.5
3,6,9,11,13,15,19,21,25,27,33,0,-24
3,6,9,11,13,15,18,21,24,27,31,0,-24
3,6,9,11,13,15,18,21,24,27,31,0,-19
3,6,9,11,13,15,18,21,25,27,35,0,-19
3,6,9,11,13,15,18,21,24,27,35,0,-18
3,6,9,11,13,15,17,21,25,27,35,0,-17
3,6,9,11,13,15,18,21,24,27,32,0,-15
3,6,9,11,13,15,18,21,24,27,35,0,-15
3,6,9,11,13,15,17,21,24,27,30,0,-14.5
3,6,9,11,13,15,20,21,24,27,29,0,-14
3,6,9,11,13,15,17,21,24,27,34,0,-14
3,6,9,11,13,15,18,21,24,27,32,0,-10.5
3,6,9,11,13,15,17,21,24,27,31,0,-10
3,6,9,11,13,15,18,21,24,27,35,0,-9.5
3,6,9,11,13,15,18,21,24,27,33,0,-9.5
3,6,9,11,13,15,19,21,24,27,34,0,-9
3,6,9,11,13,15,17,21,25,27,35,0,-9
3,6,9,11,13,15,18,21,24,27,35,0,-8
3,6,9,11,13,15,18,21,24,27,33,0,-8
3,6,9,11,13,15,17,21,24,27,33,0,-7
3,6,9,11,13,15,18,21,24,27,35,0,-6
3,6,9,11,13,15,18,21,24,27,33,0,-3
3,6,9,11,13,15,17,21,24,27,35,0,-2
3,6,9,11,13,15,17,21,24,27,35,0,1
3,6,9,11,13,15,17,21,24,27,35,0,1
3,6,9,11,13,15,17,21,24,27,35,0,1
3,6,9,11,13,15,19,21,23,27,35,0,1
3,6,9,11,13,15,18,21,24,27,34,0,1
3,6,9,11,13,15,17,21,24,27,33,0,2
3,6,9,11,13,15,20,21,23,27,33,0,3
3,6,9,11,13,15,18,21,23,27,30,0,5.5
3,6,9,11,13,15,17,21,24,27,35,0,6
3,6,9,11,13,15,17,21,23,27,32,0,8
3,6,9,11,13,15,18,21,23,27,34,0,8
3,6,9,11,13,15,17,21,23,27,31,0,14
3,6,9,11,13,15,17,21,26,27,35,0,-47
3,6,9,11,13,15,18,21,26,27,30,0,-43.5
3,6,9,11,13,15,18,21,26,27,35,0,-38
3,6,9,11,13,15,20,21,25,27,31,0,-37
3,6,9,11,13,15,19,21,25,27,30,0,-37
3,6,9,11,13,15,19,21,25,27,31,0,-36
3,6,9,11,13,15,17,21,26,27,34,0,-31
3,6,9,11,13,15,19,21,25,27,35,0,-28.5
3,6,9,11,13,15,20,21,24,27,30,0,-26.5
3,6,9,11,13,15,20,21,24,27,34,0,-26
3,6,9,11,13,15,17,21,25,27,29,0,-21.5
3,6,9,11,13,15,18,21,25,27,30,0,-20.5
3,6,9,11,13,15,18,21,24,27,31,0,-17
3,6,9,11,13,15,19,21,24,27,32,0,-15
3,6,9,11,13,15,18,21,24,27,35,0,-15
3,6,9,11,13,15,17,21,24,27,35,0,-14
3,6,9,11,13,15,17,21,24,27,35,0,-13
3,6,9,11,13,15,17,21,24,27,31,0,-12
3,6,9,11,13,15,19,21,24,27,35,0,-11.5
3,6,9,11,13,15,18,21,24,27,33,0,-11
3,6,9,11,13,15,18,21,24,27,35,0,-9
3,6,9,11,13,15,17,21,24,27,35,0,-8
3,6,9,11,13,15,17,21,24,27,32,0,-6
3,6,9,11,13,15,19,21,23,27,35,0,-6
3,6,9,11,13,15,17,21,24,27,35,0,-5.5
3,6,9,11,13,15,17,21,24,27,31,0,-4
3,6,9,11,13,15,17,21,24,27,33,0,-4
3,6,9,11,13,15,17,21,24,27,30,0,-4
3,6,9,11,13,15,18,21,23,27,33,0,-2.5
3,6,9,11,13,15,17,21,24,27,34,0,4
3,6,9,11,13,15,17,21,23,27,35,0,8
3,6,9,11,13,15,17,21,23,27,34,0,13.5
3,6,9,11,13,15,17,21,23,27,30,0,14
3,6,9,11,13,15,17,21,23,27,34,0,14
3,6,9,11,13,15,17,21,23,27,33,0,19
3,6,10,11,14,16,17,21,26,27,35,0,-34.08
3,6,10,12,14,16,17,21,25,27,35,0,-25.87
3,6,10,12,14,16,17,21,25,27,34,0,-23.5
3,7,9,11,13,15,20,21,23,27,35,0,-18
3,6,10,12,14,16,17,21,25,27,35,0,-17.93
3,6,10,11,14,16,17,21,25,27,34,0,-13.4
3,6,10,12,14,16,17,21,25,27,34,0,-10.43
3,6,10,11,14,16,17,21,24,27,30,0,-10.21
3,6,10,12,14,16,17,21,24,27,35,0,-9.43
3,6,10,12,14,16,17,21,24,27,31,0,-9.13
3,6,10,12,14,16,17,21,25,27,31,0,-8.67
3,6,10,12,14,16,17,21,24,27,35,0,-8.6
3,7,9,11,13,15,20,21,24,27,34,0,-7.5
3,6,10,12,14,16,17,21,24,27,30,0,-7.12
3,7,9,11,13,15,18,21,24,27,34,0,-7
3,6,10,12,14,16,17,21,24,27,30,0,-6.89
3,7,9,11,13,15,18,21,23,27,35,0,-3
3,6,10,12,14,16,17,21,24,27,34,0,-2.65
3,7,9,11,13,15,17,21,24,27,35,0,-1
