0.322018156,107.8306006
-3.18262202,84.79957435
-4.310364135,-88.81507439
-5.600189873,-86.73903657
-2.82672043,128.9976805
0.33444212,107.6805927
0.423956522,-90.46915942
1.51209531,93.51449319
-2.704642143,93.36221911
0.024262796,98.76164248
0.460302613,106.4750344
0.031070968,105.0899677
0.322018156,107.8306006
0.746358582,107.5491522
-2.202307692,109.6419752
-4.328859478,-88.28747373
-5.608426573,-86.24053846
-3.188571429,84.70641156
-3.014685393,84.06628652
-3.266403183,83.745687
-3.202484402,84.75714691
-2.334920993,84.61810384
-5.65900377,86.52657512
-4.289894366,-88.76388889
-5.61440309,-86.60078652
-4.310364135,-88.81507439
-5.600189873,-86.73903657
-4.310364135,-88.81507439
-5.600189873,-86.73903657
-4.313373777,-88.78579256
-5.600189873,-86.73903657
-3.899195179,-88.9670451
-5.04087108,-87.07891986
-8.749944732,-86.01499136
-2.812624712,128.8919724
-2.648219178,127.8958447
-2.427048941,126.6228196
-2.82672043,128.9976805
-1.843491215,128.6051413
-2.82672043,128.9976805
1.520339879,93.36663142
-2.706526946,93.21894611
0.034858886,98.60430969
0.434732272,-90.33823444
4.602290715,22.18686454
0.466060398,106.2628277
0.459175329,-83.4292377
0.06985209,104.7524116
0.342867084,107.4761447
0.758133241,107.4002637
-2.187421875,109.4995703
0.533366906,-89.68971223
0.921049605,-90.87788641
-7.15245283,-87.53411321
-2.79146402,-89.84551577
-4.190414541,-87.2418176
-1.134734043,-89.1699772
3.361651816,76.24623029
-2.56411788,92.51485364
0.204534444,97.97671461
1.482078609,93.4513681
2.31626506,93.59311747
-2.708664655,91.69738212
-0.223818052,96.8160745
-2.718828937,93.32890088
-0.004916031,98.6938855
-1.721840954,93.28875547
0.848191489,98.98857903
-4.778408659,95.4570338
2.532907801,73.97308238
0.460302613,106.4750344
0.877590691,106.204319
-2.063898523,108.3116506
0.031070968,105.0899677
0.424560051,104.8421708
-2.731495495,106.9563904
0.746358582,107.5491522
-2.202307692,109.6419752
-1.70878886,109.4363536
-4.328859478,-88.28747373
-5.608426573,-86.24053846
-4.328859478,-88.28747373
-5.608426573,-86.24053846
-4.333539479,-88.22047063
-5.610580014,-86.17350105
-3.919945883,-88.44223425
-5.052134442,-86.58302841
-8.753342494,-85.51998282
-3.020763187,83.97488777
-3.271875994,83.65971383
-3.673910583,84.88899264
-2.341792559,84.5256708
-5.661984938,86.43631522
-3.086089911,82.67886043
-3.034441325,84.02469961
-2.134567281,83.84601898
-5.475802667,85.81386133
-3.284925769,83.70658537
-2.473282322,83.58155673
-5.911320281,85.55020582
-2.355149464,84.57601805
-5.676517761,86.48538751
-4.76544385,86.43604813
-4.289894366,-88.76388889
-5.61440309,-86.60078652
-4.290382962,-88.6660805
-5.609985965,-86.54688421
-4.28939961,-88.45240156
-5.599102384,-86.4887798
-3.879188034,-88.91609946
-5.055734168,-86.94144746
-8.736276743,-85.93126639
-4.310364135,-88.81507439
-5.600189873,-86.73903657
-4.313373777,-88.78579256
-5.600189873,-86.73903657
-3.899195179,-88.9670451
-5.04087108,-87.07891986
-8.749944732,-86.01499136
-4.299080954,-88.71271412
-5.600189873,-86.73903657
-3.899195179,-88.9670451
-5.04087108,-87.07891986
-8.749944732,-86.01499136
-3.902343568,-88.93790906
-5.04087108,-87.07891986
-8.751066989,-85.99012431
-8.279180946,-86.16395476
-2.638989362,127.702196
-2.413934307,126.5240146
-3.512030651,129.152636
-1.830221374,128.5002977
-2.812624712,128.8919724
-1.223793584,117.9298187
-2.648219178,127.8958447
-1.618509834,127.4191301
-2.648219178,127.8958447
-2.427048941,126.6228196
-1.493728198,126.2614753
-2.427048941,126.6228196
-1.843491215,128.6051413
-2.82672043,128.9976805
-1.843491215,128.6051413
-18.95724414,-84.10378545
2.498056931,36.21971535
3.237956476,39.18863588
-2.568622187,92.34180418
0.208036254,97.75543051
0.534195756,-82.03858316
1.395508666,93.21788244
2.323263158,93.44580451
-2.691576373,91.46136569
-0.213526466,96.67131617
-3.083897293,93.21921178
-0.08781583,98.4421309
-1.725275903,93.14639539
0.857481032,98.83173748
-4.77705347,95.31775502
0.595369176,-89.38315412
0.931026561,-90.74740847
-7.129811605,-87.40218538
-2.783910733,-89.78186327
-4.175050955,-87.13068153
-1.121069803,-89.03466616
-1.085753796,-19.00132321
1.290148837,-21.26938605
5.134924471,21.59350453
1.751307862,21.53677443
1.386538462,22.25142857
0.465544148,105.982334
0.882465847,105.9936817
-2.053666667,108.1099231
0.934463549,-83.87351444
-7.310101302,-80.39988423
-2.828049694,-83.38020762
-4.237692308,-80.30761905
-1.856175657,-74.30772476
0.078132221,104.5694801
0.46190781,104.5069206
-2.687113772,106.636491
0.765637119,107.1973892
-2.20211039,109.2590195
-1.694637775,109.2951358
1.026052819,-90.10164168
-7.076275243,-86.58460733
-2.70599368,-88.83462781
-4.064797212,-86.57568441
-1.010096798,-86.99280715
-6.648563949,-87.72354525
-2.39421831,-89.97530986
-3.631826802,-87.54529077
-7.223067542,-87.17626329
-0.589306707,-89.31735494
4.687484746,74.12085424
4.145197817,76.27736016
0.273610294,67.98595588
-0.848758926,73.36631418
1.361325611,77.97167954
-2.578208778,92.48222618
0.175484115,97.91016641
-1.563263862,92.41197798
1.020067771,98.20573795
-4.638342728,94.61337091
2.285778781,93.53021821
-2.722047511,91.66657617
-0.251002147,96.75392985
-1.781159475,91.63679925
0.550256593,97.03864576
-4.94462281,93.82900608
-1.736339428,93.25565183
0.818542141,98.92100987
-4.791097191,95.42458998
-3.781350943,95.43011698
4.215672766,71.38071044
2.906518197,73.79485606
-0.45143073,74.38157683
0.877590691,106.204319
-2.063898523,108.3116506
-1.578506701,108.1175367
0.424560051,104.8421708
-2.731495495,106.9563904
-2.273414925,106.7828836
-1.70878886,109.4363536
-4.328859478,-88.28747373
-5.608426573,-86.24053846
-4.333539479,-88.22047063
-5.610580014,-86.17350105
-3.919945883,-88.44223425
-5.052134442,-86.58302841
-8.753342494,-85.51998282
-4.312872671,-88.03766693
-5.603593859,-86.04484997
-3.919945883,-88.44223425
-5.052134442,-86.58302841
-8.753342494,-85.51998282
-3.924909231,-88.37557744
-5.05465374,-86.51635734
-8.75443529,-85.46274631
-8.285119291,-85.67201431
-3.086829776,82.34010932
-3.501490196,84.15685714
-2.141589515,83.75542666
-5.478950453,85.72522643
-3.725497354,83.83207407
-2.479562467,83.4962098
-5.91384654,85.46703611
-2.825830051,84.70752954
-6.118576799,86.60679377
-4.769358974,86.34651175
-3.105697128,82.60583812
-2.266403326,82.48175156
-5.730633037,84.51669139
-2.15469308,83.80481027
-5.493246269,85.77344883
-4.551037586,85.68573319
-2.492125527,83.54274789
-5.927521325,85.51229804
-5.076289277,85.47210474
-4.783313736,86.39519508
-1.319367946,-84.84616253
-4.291911822,-88.53517362
-5.587345938,-86.37917367
-4.28939961,-88.45240156
-5.599102384,-86.4887798
-3.879188034,-88.91609946
-5.055734168,-86.94144746
-8.736276743,-85.93126639
-4.541782592,-86.27479285
-6.041310014,-84.34631687
-3.880151339,-88.81879705
-5.05174548,-86.88779555
-8.732109617,-85.84791796
-3.880127758,-88.60625242
-5.041348158,-86.82997915
-8.722074303,-85.66519436
-8.266104074,-86.08073605
-4.298025801,-88.67803362
-5.597378777,-86.67808152
-3.899195179,-88.9670451
-5.04087108,-87.07891986
-8.749944732,-86.01499136
-3.902343568,-88.93790906
-5.04087108,-87.07891986
-8.751066989,-85.99012431
-8.279180946,-86.16395476
-3.888469903,-88.8652233
-5.04087108,-87.07891986
-8.747723353,-85.88472232
-8.279180946,-86.16395476
-8.280455635,-86.13923261
0.209621212,98.07065657
-3.331760243,127.9620941
-1.610891239,127.2273716
