x,y
19.403843,-6.059056
1.5003239,-3.861192
18.959042,-5.8486557
18.941885,-5.8536854
-26.167204,2.6170404
-26.17574,2.6210287
-26.160534,2.5692253
-29.632708,2.7644002
-29.12279,1.5827614
-29.100363,1.5705907
-27.805195,3.2091904
-27.58551,2.2062395
-27.582918,2.1986673
-28.834082,1.5982821
-17.509008,-18.523685
-6.263886,14.372046
-17.539059,-18.561579
-6.1784425,14.389189
-17.442123,-19.931932
-4.752445,13.792552
-11.557872,-14.468868
-17.630072,-18.731388
-6.109817,14.398271
-17.442123,-19.931932
-4.751846,13.792495
-11.557872,-14.468868
-17.459188,-19.927883
-4.750088,13.819034
-11.472779,-14.552722
-11.255882,-14.643615
27.382708,-7.092052
27.715641,-4.4828067
27.769192,-4.486855
26.38129,-4.46997
27.480556,-6.934201
27.510073,-6.91275
26.391937,-6.7885647
27.72,-4.9099193
26.29419,-4.714619
26.280865,-4.7161064
27.428312,-7.053329
27.436113,-7.0399013
26.389282,-6.8175983
27.77478,-4.4873104
26.380085,-4.468275
26.35734,-4.4783845
27.51088,-6.9149685
26.391792,-6.7891383
26.381697,-6.7832747
26.279346,-4.715997
-6.463816,9.002042
-16.113274,-18.711489
-6.664579,13.0374565
-16.074574,-18.675362
-6.606458,13.205819
-16.45277,-20.011856
-4.9951153,12.922988
-11.565509,-14.056851
-15.076107,-19.785696
-7.081303,12.200383
-16.31076,-20.042364
-5.029048,12.870588
-11.613165,-14.15319
-16.10042,-20.060213
-5.056023,12.817349
-11.63096,-14.263967
-11.140022,-14.602283
-16.4524,-18.636229
-6.3773155,13.420067
-16.553782,-20.075825
-4.8301353,13.06913
-11.012601,-14.034652
-16.53148,-20.061796
-4.8301353,13.06913
-11.333947,-13.918756
-10.962738,-14.461477
-16.487137,-20.094448
-4.8301353,13.06913
-10.959368,-14.11448
-10.962734,-14.461471
-11.022831,-14.534171
18.019339,29.023546
19.252098,32.195568
19.840479,32.253586
19.496637,32.308613
17.457884,30.436691
17.481693,30.482944
17.439598,30.499695
19.606989,31.278004
20.063738,31.667189
19.684652,31.28103
-2.7522423,-1.9701316
17.59072,29.58878
17.589293,29.611032
17.5793,29.618603
19.24424,32.160706
19.878744,32.237225
19.24424,32.160706
17.476158,30.50042
17.441786,30.51389
17.476158,30.50042
20.030046,31.526846
-6.021662,0.34291598
-7.1629076,0.9510214
-7.1549478,0.94740856
-7.1619787,0.95062935
-7.1602263,0.94927377
-7.1666236,0.9399951
