116,71,0,0,60,116,0,59,116,59,116,116,116,116,116,0,0,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59,116,59,0,59,116,0,116,116,116,116,0,0,0,0,0,0,59,116,59,59,59,116,59,116,59,116,59,116,116,116,116,116,116,116,116,116,116,116,0,0,0,0,0,0,0,0,0,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,48,59,116,59,0,59,59,116,59,116,59,116,59,116,0,0,0,0,0,0,48,59,59,116,59,116,116,116,0,0,0,0,0,116,116,116,116,116,116,0,0,0,0,0,0,0,0,0,0,59,59,48,116,59,116,59,116,59,116,59,116,59,116,59,116,116,59,116,116,116,116,116,116,116,116,116,116,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,45,0,0,0,0,0
116,71,0,0,60,116,0,59,116,59,116,116,116,117,116,0,0,71,71,71,71,72,71,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59,116,59,0,59,116,0,116,116,117,116,0,0,0,0,0,0,59,116,59,59,60,116,59,116,59,117,60,116,116,116,117,116,116,117,116,117,116,117,0,0,0,0,0,0,0,0,0,71,71,71,72,71,71,71,72,71,71,72,71,72,71,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,48,59,116,59,0,59,60,116,59,116,59,117,60,116,0,0,0,0,0,0,48,59,60,116,59,116,117,116,0,0,0,0,0,116,117,116,117,116,117,0,0,0,0,0,0,0,0,0,0,59,60,48,116,59,116,59,117,60,116,60,116,59,117,60,116,117,60,116,117,116,117,116,117,116,117,117,116,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,72,71,71,72,71,72,71,72,71,72,71,72,71,72,72,71,72,72,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,45,0,0,0,0,0
116,71,0,0,60,116,0,59,116,65,116,116,116,116,125,0,0,71,71,71,71,71,77,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59,116,65,0,59,116,0,116,116,116,125,0,0,0,0,0,0,59,116,65,59,59,116,65,116,65,116,65,125,116,116,116,125,116,116,125,116,125,125,0,0,0,0,0,0,0,0,0,71,71,71,71,77,71,71,71,77,71,71,77,71,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,48,59,116,65,0,59,59,116,65,116,65,116,65,125,0,0,0,0,0,0,48,59,59,116,65,116,116,125,0,0,0,0,0,116,116,125,116,125,125,0,0,0,0,0,0,0,0,0,0,59,59,53,116,65,116,65,116,65,125,59,116,65,116,65,125,116,65,125,125,116,116,125,116,125,125,116,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,71,77,71,71,77,71,77,77,71,71,77,71,77,77,71,77,77,77,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,45,0,0,0,0,0
0,0,87,41,0,0,41,0,0,0,0,0,0,0,0,87,41,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,41,87,0,0,0,0,0,0,0,0,0,41,13,0,41,0,0,0,0,41,41,40,87,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,41,87,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12,13,0,0,41,0,0,0,0,0,0,0,0,0,41,41,40,87,41,29,40,41,13,29,13,0,0,0,41,40,87,41,29,0,0,0,0,0,0,41,40,87,41,29,40,87,41,87,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,87,41,87,41,87,41,87,87,41,87,41,87,87,41,87,87,87,41,87,41,87,87,41,87,87,87,41,87,87,87,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,28,42,42,42,42,42
0,0,41,45,0,0,41,0,0,0,0,0,0,0,0,41,45,0,0,0,0,0,0,41,45,41,45,41,45,41,45,41,45,45,0,0,0,0,0,0,0,0,0,41,13,0,41,0,0,0,0,41,41,22,41,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,41,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,41,45,45,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,13,0,0,41,0,0,0,0,0,0,0,0,0,41,41,22,41,45,14,20,41,13,13,14,0,0,0,41,22,41,45,14,0,0,0,0,0,0,41,22,41,45,14,22,41,45,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,45,41,45,41,45,45,41,45,41,45,45,41,45,45,45,41,45,41,45,45,41,45,45,45,41,45,45,45,45,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,23,23,23,23,23
71,99,0,0,48,71,0,48,99,48,71,71,71,71,71,0,0,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,99,48,0,35,71,0,71,71,71,71,0,0,0,0,0,0,48,99,48,48,48,99,48,99,48,99,48,99,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,0,38,48,99,48,0,48,48,99,48,99,48,99,48,99,0,0,0,0,0,0,30,35,35,71,35,71,71,71,0,0,0,0,0,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,48,48,38,99,48,99,48,99,48,99,48,99,48,99,48,99,99,48,99,99,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,32,48,48,48,48,48,48,48,48,48,48,33,0,0,0,0,0
71,99,0,0,48,71,0,48,99,48,71,71,71,71,71,0,0,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,99,48,0,35,71,0,71,71,71,71,0,0,0,0,0,0,48,99,48,48,48,99,48,99,48,99,48,99,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,0,38,48,99,48,0,48,48,99,48,99,48,99,48,99,0,0,0,0,0,0,30,35,35,71,35,71,71,71,0,0,0,0,0,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,48,48,38,99,48,99,48,99,48,99,48,99,48,99,48,99,99,48,99,99,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,32,48,48,48,48,48,48,48,48,48,48,33,0,0,0,0,0
71,99,0,0,48,71,0,52,99,48,71,80,71,71,71,0,0,99,99,108,99,99,99,0,0,0,0,0,0,0,0,0,0,0,48,48,51,48,48,48,52,99,48,0,39,71,4,80,71,71,71,0,0,0,0,0,0,52,99,48,52,52,108,52,99,48,99,48,99,80,71,71,71,80,80,80,71,71,71,0,0,0,0,0,0,0,0,0,99,108,99,99,99,108,99,99,99,108,108,108,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,51,48,48,48,51,48,48,48,51,51,51,48,48,48,0,42,52,99,48,4,52,52,108,52,99,48,99,48,99,0,0,0,0,0,0,34,39,39,80,39,71,71,71,4,4,9,4,9,80,80,80,71,71,71,0,0,0,0,0,0,0,0,0,0,52,52,42,108,52,99,48,99,48,99,52,108,52,108,52,108,99,48,99,99,80,80,80,71,71,71,80,80,80,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,99,99,99,108,108,108,99,99,99,108,108,108,99,99,99,108,108,108,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,48,48,48,51,51,51,48,48,48,35,51,51,51,48,48,48,51,51,51,48,38,0,1,0,0,0
71,99,0,0,48,71,0,48,99,48,71,71,71,71,71,0,0,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,99,48,0,35,71,0,71,71,71,71,0,0,0,0,0,0,48,99,48,48,48,99,48,99,48,99,48,99,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,0,38,48,99,48,0,48,48,99,48,99,48,99,48,99,0,0,0,0,0,0,30,35,35,71,35,71,71,71,0,0,0,0,0,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,48,48,38,99,48,99,48,99,48,99,48,99,48,99,48,99,99,48,99,99,71,71,71,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,32,48,48,48,48,48,48,48,48,48,48,33,0,0,0,0,0
71,99,0,0,48,71,0,48,99,48,71,71,71,72,71,0,0,99,99,99,99,100,99,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,99,48,0,35,71,0,71,71,72,71,0,0,0,0,0,0,48,99,48,48,49,99,48,99,48,100,49,99,71,71,72,71,71,72,71,72,71,72,0,0,0,0,0,0,0,0,0,99,99,99,100,99,99,99,100,99,99,100,99,100,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,0,38,48,99,48,0,48,49,99,48,99,48,100,49,99,0,0,0,0,0,0,30,35,36,71,35,71,72,71,0,0,0,0,0,71,72,71,72,71,72,0,0,0,0,0,0,0,0,0,0,48,49,38,99,48,99,48,100,49,99,49,99,48,100,49,99,100,49,99,100,71,72,71,72,71,72,72,71,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,100,99,99,100,99,100,99,100,99,100,99,100,99,100,100,99,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,32,48,48,48,48,48,48,48,48,48,48,33,0,0,0,0,0
