x,y
-13.005819,5.948435
12.025082,36.611763
-4.9214454,18.346254
-4.308495,18.89092
-16.08068,-0.9697473
22.17984,39.406857
-2.3490918,25.033129
-13.058563,5.5039144
10.417917,35.883472
-13.553388,5.043829
10.6732025,38.90395
-38.616203,10.903819
-1.3155105,27.81976
13.210143,38.03383
12.383611,36.378597
22.43229,39.332016
10.703585,35.545856
11.023993,39.130604
-38.772438,10.723161
22.729288,-9.285466
21.916662,-11.165323
22.491308,-10.080692
22.391392,-11.550918
31.285658,-8.527371
31.900438,-9.4869375
0.22421946,-27.782227
1.7765024,-29.265078
39.249413,5.8635836
24.465555,-13.148819
38.326725,7.5052376
1.490179,18.008158
1.0172876,17.560518
3.0501292,18.51972
23.809494,-9.451391
23.329735,-10.761876
31.184902,-8.062598
0.33937687,-26.661322
39.76169,7.9869814
11.672595,3.3499153
11.640626,2.942111
13.207758,2.5718255
1.6369731,25.621113
2.252738,24.802923
4.474632,24.267452
13.420192,2.2311358
15.350502,3.9787815
4.5277057,-7.669597
21.21647,11.680057
2.3048098,22.535372
2.5022295,23.313303
4.483347,23.547037
-8.832085,4.0659165
-9.720391,4.62606
15.453235,35.412613
-0.7134331,27.213377
15.425907,33.797363
15.276888,34.68654
-7.4316173,5.202451
10.115007,30.270334
22.378082,-9.3647785
21.880224,-11.558758
29.043634,-8.52415
31.716555,-10.194053
0.5121762,-28.132153
2.0805204,-29.221136
39.318466,5.4009604
25.82973,-12.805568
37.71401,6.92217
30.30844,-8.925407
31.413563,-9.847781
0.9989129,-28.087706
2.1187227,-28.84171
39.64788,5.817443
25.235878,-13.192212
38.121483,7.024183
-2.4616911,-30.126919
-1.6566352,-30.080677
46.42848,9.804277
29.9306,-12.114188
45.02507,10.273751
-28.708712,-33.398308
3.5409112,-27.859356
-28.131338,-32.645794
41.455032,5.0588307
24.885645,-9.629029
28.588055,-8.251603
1.1892964,-25.950193
41.012638,8.432443
30.07177,-8.555039
1.5849464,-27.380323
40.101517,6.9901724
-2.6731255,-29.613745
45.859417,10.094693
-29.276392,-33.23964
13.053711,2.1659882
14.885934,3.5864058
4.8368015,-7.269492
20.752089,11.397844
14.607528,3.8814068
4.9897947,-6.8984876
20.43435,11.650016
3.6148922,-9.060483
22.719795,11.971563
-26.480103,-11.201794
-0.46434075,14.766242
-0.58075005,15.311318
-2.293557,16.623522
-1.5631746,16.60587
-14.053804,-3.1994298
-14.750069,-2.6532948
24.152699,37.338474
-2.9773927,18.424976
25.200048,37.140537
24.565556,36.760696
24.550339,31.942251
0.38200808,23.991135
1.1717411,23.883099
-8.513844,2.656876
-10.480379,3.7894874
13.840163,30.292233
-0.40663683,25.450045
14.963395,31.099573
14.588382,30.154366
10.921504,29.909182
-11.172048,0.91934097
-11.681573,2.8493288
18.946314,32.799892
-1.263371,24.158653
17.619371,32.346043
18.652006,32.099255
10.211191,29.495493
-41.82048,10.245959
-11.459335,5.2953258
-40.718422,9.359815
13.618051,37.62464
-41.385002,9.748197
-34.689213,6.1759915
24.731659,-11.739032
23.954313,-12.173734
37.72175,8.170495
29.852562,-11.028477
3.3043406,-26.419744
41.989174,6.1879225
12.707857,2.8593493
15.241101,4.376445
4.087248,-7.4773307
21.185751,12.211029
14.828974,4.808622
3.8171782,-7.0044966
20.782873,12.5747385
3.2446742,-9.225628
22.826073,12.744244
-26.970318,-11.137443
25.515743,-11.472346
37.223907,7.609574
28.234653,-10.461014
3.0275314,-25.971516
42.668617,6.589173
29.169884,-10.841416
44.15931,10.684174
3.1021922,-27.087896
-27.948769,-32.08592
41.33577,5.9358497
-2.004587,-28.775272
45.376,8.7368
-29.89511,-34.262947
14.153072,4.217531
4.4328084,-6.4507885
20.114191,12.0914955
3.3711689,-8.779706
22.574644,12.694442
-27.077995,-11.268097
2.824025,-8.8646345
22.902348,12.464343
-26.563063,-10.657558
-28.172033,-11.942518
0.65078485,16.029146
0.17326769,16.21108
-0.7885691,18.215223
-0.680003,17.449467
-14.817726,-3.858745
-15.431231,-2.9695563
25.091915,39.11119
-2.342385,18.997524
25.846788,38.21851
25.803593,38.99546
24.635073,31.79033
0.09852083,22.55223
0.8747632,22.602104
-9.644776,2.7913387
-10.4988985,3.3958526
13.084306,32.405464
-0.47657117,25.913033
14.726257,32.535183
13.821685,32.564434
10.661841,30.322447
-12.013394,1.5867374
-12.213637,2.525042
17.566528,35.046368
-1.5435586,23.394035
16.856352,33.474606
17.551058,34.25624
9.987326,29.852352
-41.74269,7.8604727
-11.8257475,4.8689213
-40.940052,8.067533
12.898595,35.96993
-41.46332,7.2348714
-34.716602,6.081674
