code,work,1,11,2,21,3,31,4,41,5,51,6,61,7,71,8,81,9,91,biao
hf30noug,33,0,3,1,3.3,1,3,1,3.45,1,3.6,0,2.07,1,2.97,2,2.07,0,-17.93,1
0tv4w4i5,42,1,12,1,9.7,1,7,1,11.2,1,11.7,0,3.53,1,8.73,1,3.53,0,16.53,1
tg2aszys,33,0,3,1,4.37,1,3,1,3.06,1,3.37,0,2.87,1,3.933,1,2.87,0,-9.13,1
n7vpemz2,36,1,6,1,1.6,1,1,0,1.6,1,1.6,0,0.8,1,1.44,2,0.8,0,-5.7,1
v26mzb6c,24,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,1,-6,1,-6,0,-18,1
y0q2jnsm,6,0,-24,0,-24,0,-24,0,-24,0,-24,1,-25,1,-24,1,-30,0,-25,1
2ygzmnz9,24,0,-6,0,-6,0,-6,0,-6,0,-6,1,-7,1,-6,2,-12,0,-21,1
bysqs2ac,18,0,-12,0,-12,0,-12,0,-12,0,-12,0,-13,1,-12,1,-13,0,-3,1
xe3765ql,42,2,12,1,6.18,1,2,1,2.6,1,2.47,0,4.46,1,5.562,1,4.46,0,24.46,1
p1dzzr2s,30,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,3,-6,0,-43.5,1
g84r969y,24,0,-6,0,-6,0,-6,0,-6,0,-6,2,-7,1,-6,3,-17,0,-57.5,1
gxr64i8r,27,0,-3,0,-3,0,-3,0,-3,0,-3,1,-4,1,-3,1,-9,0,-9.5,1
5ts6tpzo,24,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,1,-6,1,-7,0,-19,1
lxt7o6sm,36,1,6,1,0.04,1,1,1,1.09,1,1.04,0,-1.09,1,0.036,3,-1.09,0,-27.59,1
c7k2ws0c,24,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,1,-6,1,-7,0,-7,1
vnykm72k,27,0,-3,0,-3,0,-3,0,-3,0,-3,1,-3,1,-3,1,-8,0,-6,1
oiwrp35s,39,1,9,1,10.56,1,4,1,6.4,1,7.04,0,6.1,1,9.504,0,6.1,0,6.1,1
d6harnae,27,0,-3,0,-3,0,-3,0,-3,0,-3,2,-4,1,-3,1,-14,0,-9,1
9cikjguk,24,0,-6,0,-6,0,-6,0,-6,0,-6,3,-7,1,-6,1,-22,0,-33,1
biqw1l36,15,0,-15,0,-15,0,-15,0,-15,0,-15,0,-16,1,-15,3,-16,0,-53.5,1
n9hxv5lk,21,0,-9,0,-9,0,-9,0,-9,0,-9,1,-10,1,-9,0,-15,0,-3,1
d5t88opp,24,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,1,-6,1,-7,0,-22,1
a60k5i9w,36,0,6,1,6.15,0,6,1,6,1,6.1,0,4.54,1,5.535,2,4.54,0,-8.46,1
hogk0jl9,24,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,1,-6,3,-7,0,-45,1
vedi2q2d,24,0,-6,0,-6,0,-6,0,-6,0,-6,3,-6,1,-6,3,-21,0,-51,1
4wv5tk4v,30,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,0,-4,1
5cs0wmvl,33,0,3,1,8.76,1,3,1,4.8,1,5.28,0,6.08,1,7.884,1,6.08,0,3.08,1
lmp9ngf4,33,0,3,1,12.6,1,3,1,4.5,1,5.1,0,9.84,1,11.34,0,9.84,0,12.84,1
hhrookd2,36,1,6,1,1.65,0,1,1,1,1,1.1,0,0.49,1,1.485,2,0.49,0,-5.51,1
ot3r1xw1,18,0,-12,0,-12,0,-12,0,-12,0,-12,0,-12,1,-12,2,-12,0,-27,1
q5n6k41z,36,1,6,1,3.2,1,1,1,1.6,1,1.7,0,1.28,1,2.88,1,1.28,0,14.28,1
jbz1y5sl,36,1,6,1,1.18,1,1,1,1.6,1,1.68,0,0.46,1,1.062,1,0.46,0,8.46,1
1eydd0jj,39,1,9,1,4.5,1,4,1,4.4,1,4.5,0,3.15,1,4.05,1,3.15,0,13.15,1
5ie1bpu4,27,0,-3,0,-3,0,-3,0,-3,0,-3,0,-4,1,-3,1,-4,0,-7,1
9jhn3kb4,30,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,3,-1,0,-31,1
b0je0mwr,15,0,-15,0,-15,0,-15,0,-15,0,-15,1,-16,1,-15,2,-21,0,-43,1
m9hu5tku,39,1,9,1,6.2,0,4,1,4,1,4.2,0,5.48,1,5.58,0,5.48,0,10.48,1
3di9vioo,24,0,-6,0,-6,0,-6,0,-6,0,-6,2,-7,1,-6,1,-17,0,-20,1
uefnt3zt,27,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,1,-3,1,-3,0,-14,1
l3hb9yeg,21,0,-9,0,-9,0,-9,0,-9,0,-9,0,-10,1,-9,1,-10,0,-16.5,1
0xxgoaz8,27,0,-3,0,-3,0,-3,0,-3,0,-3,1,-4,1,-3,2,-9,0,-24.5,1
rv0au94i,21,0,-9,0,-9,0,-9,0,-9,0,-9,2,-9,1,-9,0,-19,0,6,1
kn4swjew,12,0,-18,0,-18,0,-18,0,-18,0,-18,3,-19,1,-18,1,-34,0,-34,1
uvakwdur,9,0,-21,0,-21,0,-21,0,-21,0,-21,1,-22,1,-21,1,-27,0,-25,1
dot3hb5e,24,0,-6,0,-6,0,-6,0,-6,0,-6,1,-7,1,-6,1,-12,0,-17.5,1
f6t1qroy,36,1,6,1,1,1,1,1,1.6,1,1.76,0,0.3,1,0.9,2,0.3,0,-3.7,1
jyf560kk,21,0,-9,0,-9,0,-9,0,-9,0,-9,0,-10,1,-9,1,-10,0,-15.5,1
h78j7j8m,36,1,6,1,1.11,1,1,1,1.01,0,1.11,0,0.99,1,0.999,2,0.99,0,-16.01,1
3zjizqly,21,0,-9,0,-9,0,-9,0,-9,0,-9,3,-10,1,-9,2,-25,0,-43,1
gfrptkuf,36,1,6,1,1.05,1,1,0,1.05,0,1.05,0,0.9,1,0.945,1,0.9,0,13.9,1
8886ungo,24,0,-6,0,-6,0,-6,0,-6,0,-6,3,-6,1,-6,1,-21,0,-28,1
zyy7lwna,30,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,0,-4,1
gowws5qf,36,1,6,1,1,0,1,0,1,0,1,0,0.8,1,0.9,2,0.8,0,-12.2,1
0h6a0xq8,21,0,-9,0,-9,0,-9,0,-9,0,-9,2,-9,1,-9,1,-19,0,-24,1
unioj1gy,24,0,-6,0,-6,0,-6,0,-6,0,-6,2,-7,1,-6,2,-17,0,-38,1
plvgf0eg,27,0,-3,0,-3,0,-3,0,-3,0,-3,0,-4,1,-3,2,-4,0,-9,1
w3icbwph,24,0,-6,0,-6,0,-6,0,-6,0,-6,3,-7,1,-6,1,-22,0,-29,1
my8o7lk6,21,0,-9,0,-9,0,-9,0,-9,0,-9,0,-10,1,-9,0,-10,0,-3,1
cclaxe7w,30,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,3,-1,0,-47,1
t30mf55p,24,0,-6,0,-6,0,-6,0,-6,0,-6,1,-7,1,-6,3,-12,0,-58.5,1
92ybpwat,21,0,-9,0,-9,0,-9,0,-9,0,-9,0,-10,1,-9,1,-10,0,-8,1
cfdf5lmg,27,0,-3,0,-3,0,-3,0,-3,0,-3,1,-4,1,-3,1,-9,0,1,1
z4v1vnsp,33,1,3,0,-2,0,-2,0,-2,0,-2,3,-3,1,-2,1,-18,0,-7.5,1
