X,Y,val
-84,-40,3.172213730031288
-84,-39,3.0910632587452085
-84,-38,3.172213730031288
-84,-37,3.233004362921122
-84,-36,3.275204786315115
-84,-35,3.300043463963277
-84,-34,3.3082434553194133
-84,-33,3.300043463963277
-84,-32,3.275204786315115
-84,-31,3.233004362921122
-84,-30,3.172213730031288
-84,-29,3.0910632587452085
-84,-28,3.172213730031288
-84,-27,3.233004362921122
-84,-26,3.275204786315115
-84,-25,3.300043463963277
-84,-24,3.3082434553194133
-84,-23,3.300043463963277
-84,-22,3.275204786315115
-84,-21,3.233004362921122
-84,-20,3.172213730031288
-84,-19,3.0910632587452085
-84,-18,3.083089458028155
-84,-17,3.052161391451861
-84,-16,2.9973787360908517
-84,-15,2.9171467566123823
-84,-14,2.8091298821748865
-84,-13,2.6701837174390306
-84,-12,2.4962635085171314
-84,-11,2.2823063992842236
-84,-10,2.022084050505427
-84,-9,1.708021331489789
-84,-8,3.2229231847983613
-84,-7,4.718941363264378
-84,-6,6.239625290183241
-84,-5,7.829242414296587
-84,-4,9.534066845111965
-84,-3,11.403726402565297
-84,-2,13.492647293943278
-84,-1,15.861638472932796
-84,0,18.579661801843955
-84,1,21.725839546823806
-84,2,18.574724888817528
-84,3,15.851620932239172
-84,4,13.477257512735505
-84,5,11.382516380875302
-84,6,9.506419154471317
-84,7,7.7943522242558885
-84,8,6.1964769395180355
-84,9,4.666278793850083
-84,10,3.159213377477684
-84,11,1.631409679542699
-84,12,1.9583742431847497
-84,13,2.229643829869943
-84,14,2.45311515785194
-84,15,2.635293527398318
-84,16,2.7814821915342236
-84,17,2.895936734922401
-84,18,2.981988954883093
-84,19,3.0421438507582366
-84,20,3.078152545001757
-84,21,3.0910632587452085
-84,22,3.172213730031288
-84,23,3.233004362921122
-84,24,3.275204786315115
-84,25,3.300043463963277
-84,26,3.3082434553194133
-84,27,3.300043463963277
-84,28,3.275204786315115
-84,29,3.233004362921136
-84,30,3.172213730031288
-84,31,3.0910632587452085
-84,32,3.172213730031288
-84,33,3.233004362921122
-84,34,3.275204786315115
-84,35,3.300043463963277
-84,36,3.3082434553194133
-84,37,3.300043463963277
-84,38,3.275204786315115
-84,39,3.233004362921122
-84,40,3.172213730031288
-84,41,3.0910632587452085
-84,42,3.172213730031288
-84,43,3.233004362921136
-84,44,3.275204786315115
-84,45,3.300043463963277
-84,46,3.3082434553194133
-84,47,3.300043463963277
-84,48,3.275204786315115
-84,49,3.233004362921122
-84,50,3.172213730031288
-84,51,3.0910632587452085
-84,52,3.172213730031288
-84,53,3.233004362921136
-84,54,3.275204786315115
-84,55,3.300043463963277
-84,56,3.3082434553194133
-84,57,3.300043463963277
-84,58,3.275204786315115
-84,59,3.233004362921136
-84,60,3.172213730031288
-84,61,3.0910632587452085
-84,62,3.172213730031288
-84,63,3.233004362921122
-84,64,3.275204786315115
-84,65,3.300043463963277
-84,66,3.3082434553194133
-84,67,3.300043463963277
-84,68,3.275204786315115
-84,69,3.233004362921122
-84,70,3.172213730031288
-84,71,3.0910632587452085
-84,72,3.2133620971168426
-84,73,3.3164989352481626
-84,74,3.4034761095317094
-84,75,3.4768255449363323
-84,76,3.5386824599085287
-84,77,3.5908475230582013
-84,78,3.634839271024191
-84,79,3.671938313414884
-84,80,3.7032246116399676
-84,81,3.729608916828255
-84,82,3.751859281996417
-84,83,3.7706234202438793
-84,84,3.786447559825845
-83,-70,3.0674793124565127
-83,-69,2.918076618611238
-83,-68,3.0172116486604494
-83,-67,3.0914746951065695
-83,-66,3.1430275718175835
-83,-65,3.1733709945483355
-83,-64,3.183388267111397
-83,-63,3.1733709945483355
-83,-62,3.1430275718175835
-83,-61,3.0914746951065695
-83,-60,3.0172116486604494
-83,-59,2.918076618611238
-83,-58,3.0172116486604494
-83,-57,3.0914746951065695
-83,-56,3.1430275718175835
-83,-55,3.1733709945483355
-83,-54,3.183388267111397
-83,-53,3.1733709945483355
-83,-52,3.1430275718175835
-83,-51,3.0914746951065695
-83,-50,3.0172116486604494
-83,-49,2.918076618611238
-83,-48,3.0172116486604494
-83,-47,3.0914746951065695
-83,-46,3.1430275718175835
-83,-45,3.1733709945483355
-83,-44,3.183388267111397
-83,-43,3.1733709945483355
-83,-42,3.1430275718175835
-83,-41,3.0914746951065695
-83,-40,3.0172116486604494
-83,-39,2.918076618611252
-83,-38,3.0172116486604494
-83,-37,3.0914746951065695
-83,-36,3.1430275718175835
-83,-35,3.1733709945483355
-83,-34,3.183388267111397
-83,-33,3.1733709945483355
-83,-32,3.1430275718175835
-83,-31,3.0914746951065695
-83,-30,3.0172116486604494
-83,-29,2.918076618611238
-83,-28,3.0172116486604494
-83,-27,3.0914746951065695
-83,-26,3.1430275718175835
-83,-25,3.1733709945483213
-83,-24,3.183388267111397
-83,-23,3.1733709945483355
-83,-22,3.1430275718175835
-83,-21,3.0914746951065695
-83,-20,3.0172116486604494
-83,-19,2.918076618611252
-83,-18,2.908335665032496
-83,-17,2.870553323650938
-83,-16,2.8036297420706973
-83,-15,2.7056167598852454
-83,-14,2.573661197292978
-83,-13,2.4039217983959418
-83,-12,2.191457411382686
-83,-11,1.930083150495534
-83,-10,1.6121903526248076
-83,-9,1.2285250874264335
-83,-8,3.079159327366952
-83,-7,4.906724894466919
-83,-6,6.764422630552545
-83,-5,8.70633053161886
-83,-4,10.78897797037105
-83,-3,13.07299127888895
-83,-2,15.624858594694302
-83,-1,18.51886534528346
-83,0,21.83925671351261
-83,1,25.68269003368603
-83,2,21.833225682349536
-83,3,18.50662771829323
-83,4,15.606058131822024
-83,5,13.047080694461542
-83,6,10.755203001488965
-83,7,8.66370798139468
-83,8,6.711711747029881
-83,9,4.842391252054043
-83,10,3.0013301593649686
-83,11,1.1349347693724638
-83,12,1.5343611846228526
-83,13,1.8657495080826862
-83,14,2.13874652786005
-83,15,2.361299248171761
-83,16,2.539886228410907
-83,17,2.679706175457852
-83,18,2.7848292791984193
-83,19,2.8583156966606964
-83,20,2.9023046338694343
-83,21,2.918076618611252
-83,22,3.0172116486604494
-83,23,3.0914746951065695
-83,24,3.1430275718175835
-83,25,3.1733709945483355
-83,26,3.183388267111397
-83,27,3.1733709945483355
-83,28,3.1430275718175835
-83,29,3.0914746951065695
-83,30,3.0172116486604494
-83,31,2.918076618611252
-83,32,3.0172116486604494
-83,33,3.0914746951065695
-83,34,3.1430275718175835
-83,35,3.1733709945483355
-83,36,3.183388267111397
-83,37,3.1733709945483355
-83,38,3.1430275718175835
-83,39,3.0914746951065695
-83,40,3.0172116486604494
-83,41,2.918076618611252
-83,42,3.0172116486604494
-83,43,3.0914746951065695
-83,44,3.1430275718175835
-83,45,3.1733709945483355
-83,46,3.183388267111397
-83,47,3.1733709945483355
-83,48,3.1430275718175835
-83,49,3.0914746951065695
-83,50,3.0172116486604494
-83,51,2.918076618611252
-83,52,3.0172116486604494
-83,53,3.0914746951065695
-83,54,3.1430275718175835
-83,55,3.1733709945483355
-83,56,3.183388267111397
-83,57,3.1733709945483355
-83,58,3.1430275718175835
-83,59,3.0914746951065695
-83,60,3.0172116486604494
-83,61,2.918076618611252
-83,62,3.0172116486604494
-83,63,3.0914746951065695
-83,64,3.1430275718175835
-83,65,3.1733709945483355
-83,66,3.183388267111397
-83,67,3.1733709945483355
-83,68,3.1430275718175835
-83,69,3.0914746951065695
-83,70,3.0172116486604494
-83,71,2.918076618611238
-83,72,3.0674793124565127
-83,73,3.1934733256185837
-83,74,3.2997263719600767
-83,75,3.389331501390501
-83,76,3.46489713923998
-83,77,3.5286230181031044
-83,78,3.5823642125460964
-83,79,3.6276851407417325
-83,80,3.66590510503174
-83,81,3.698136697112659
-83,82,3.7253181858285416
-83,83,3.7482408303866066
-83,84,3.767571914089501
-82,-70,2.889266000669579
-82,-69,2.7067526978007947
-82,-68,2.827858022601788
-82,-67,2.918579237454992
-82,-66,2.9815572571864095
-82,-65,3.0186253860159127
-82,-64,3.0308626854525187
-82,-63,3.0186253860159127
-82,-62,2.9815572571864095
-82,-61,2.918579237454992
-82,-60,2.827858022601788
-82,-59,2.7067526978007947
-82,-58,2.827858022601788
-82,-57,2.918579237454992
-82,-56,2.9815572571864095
-82,-55,3.0186253860159127
-82,-54,3.0308626854525187
-82,-53,3.0186253860159127
-82,-52,2.9815572571864095
-82,-51,2.918579237454992
-82,-50,2.827858022601788
-82,-49,2.7067526978007947
-82,-48,2.827858022601788
-82,-47,2.918579237454992
-82,-46,2.9815572571864095
-82,-45,3.0186253860159127
-82,-44,3.0308626854525187
-82,-43,3.0186253860159127
-82,-42,2.9815572571864095
-82,-41,2.918579237454992
-82,-40,2.827858022601788
-82,-39,2.7067526978007947
-82,-38,2.827858022601788
-82,-37,2.918579237454992
-82,-36,2.9815572571864095
-82,-35,3.0186253860159127
-82,-34,3.0308626854525187
-82,-33,3.0186253860159127
-82,-32,2.9815572571864095
-82,-31,2.918579237454992
-82,-30,2.827858022601788
-82,-29,2.7067526978007947
-82,-28,2.827858022601788
-82,-27,2.918579237454992
-82,-26,2.9815572571864095
-82,-25,3.0186253860159127
-82,-24,3.0308626854525187
-82,-23,3.0186253860159127
-82,-22,2.9815572571864095
-82,-21,2.918579237454992
-82,-20,2.827858022601788
-82,-19,2.7067526978007947
-82,-18,2.6948529551322338
-82,-17,2.6486972952965147
-82,-16,2.566942116727432
-82,-15,2.4472075079176676
-82,-14,2.286007967663295
-82,-13,2.0786509413452308
-82,-12,1.8191002196163168
-82,-11,1.4998002229990561
-82,-10,1.111456057279554
-82,-9,0.6427629370610504
-82,-8,2.903534539234684
-82,-7,5.1361249917612355
-82,-6,7.405525501339838
-82,-5,9.777798823651452
-82,-4,12.322002364931393
-82,-3,15.112198458487867
-82,-2,18.22961033576584
-82,-1,21.764986552754564
-82,0,25.821242700720447
-82,1,30.516457302053666
-82,2,25.813875073076375
-82,3,21.750036824180214
-82,4,18.206643316323465
-82,5,15.080545573112161
-82,6,12.280742191059687
-82,7,9.725730268407332
-82,8,7.34113283745107
-82,9,5.0575337344006925
-82,10,2.8084568793480145
-82,11,0.5284311427343766
-82,12,1.0163783973929128
-82,13,1.4212089656385274
-82,14,1.7547075557275917
-82,15,2.026582386101083
-82,16,2.244747793791575
-82,17,2.4155546225419613
-82,18,2.5439750972850987
-82,19,2.6337475667221355
-82,20,2.6874853274881474
-82,21,2.7067526978007947
-82,22,2.827858022601788
-82,23,2.918579237454992
-82,24,2.9815572571864095
-82,25,3.0186253860159127
-82,26,3.0308626854525187
-82,27,3.0186253860159127
-82,28,2.9815572571864095
-82,29,2.918579237454992
-82,30,2.827858022601788
-82,31,2.7067526978007947
-82,32,2.827858022601788
-82,33,2.918579237454992
-82,34,2.9815572571864095
-82,35,3.0186253860159127
-82,36,3.0308626854525187
-82,37,3.0186253860159127
-82,38,2.9815572571864095
-82,39,2.918579237454992
-82,40,2.827858022601788
-82,41,2.7067526978007947
-82,42,2.827858022601788
-82,43,2.918579237454992
-82,44,2.9815572571864095
-82,45,3.0186253860159127
-82,46,3.0308626854525187
-82,47,3.0186253860159127
-82,48,2.9815572571864095
-82,49,2.918579237454992
-82,50,2.827858022601788
-82,51,2.7067526978007947
-82,52,2.827858022601802
-82,53,2.918579237454992
-82,54,2.9815572571864095
-82,55,3.0186253860159127
-82,56,3.0308626854525187
-82,57,3.0186253860159127
-82,58,2.9815572571864095
-82,59,2.918579237454992
-82,60,2.827858022601802
-82,61,2.7067526978007947
-82,62,2.827858022601788
-82,63,2.918579237454992
-82,64,2.9815572571864095
-82,65,3.0186253860159127
-82,66,3.0308626854525187
-82,67,3.0186253860159127
-82,68,2.9815572571864095
-82,69,2.918579237454992
-82,70,2.827858022601788
-82,71,2.7067526978007947
-82,72,2.889266000669579
-82,73,3.0431827935469613
-82,74,3.1729836286493054
-82,75,3.2824470372761283
-82,76,3.3747595237001065
-82,77,3.4526083250180477
-82,78,3.5182596372230392
-82,79,3.5736245846759402
-82,80,3.6203148533622738
-82,81,3.6596896074313037
-82,82,3.6928950547679023
-82,83,3.7208978133601534
-82,84,3.744513049764805
-81,-70,2.671557073793707
-81,-69,2.4485951922725206
-81,-68,2.5965398661973467
-81,-67,2.7073667069789025
-81,-66,2.7843019087043928
-81,-65,2.8295850722787037
-81,-64,2.8445344007070474
-81,-63,2.8295850722787037
-81,-62,2.7843019087043928
-81,-61,2.7073667069789025
-81,-60,2.5965398661973467
-81,-59,2.4485951922725206
-81,-58,2.5965398661973467
-81,-57,2.7073667069789025
-81,-56,2.7843019087043928
-81,-55,2.8295850722787037
-81,-54,2.8445344007070474
-81,-53,2.8295850722787037
-81,-52,2.7843019087043928
-81,-51,2.7073667069789025
-81,-50,2.5965398661973467
-81,-49,2.4485951922725206
-81,-48,2.5965398661973467
-81,-47,2.7073667069789025
-81,-46,2.7843019087043928
-81,-45,2.8295850722787037
-81,-44,2.8445344007070474
-81,-43,2.8295850722787037
-81,-42,2.7843019087043928
-81,-41,2.7073667069789025
-81,-40,2.5965398661973467
-81,-39,2.4485951922725206
-81,-38,2.5965398661973467
-81,-37,2.7073667069789025
-81,-36,2.7843019087043928
-81,-35,2.8295850722787037
-81,-34,2.8445344007070474
-81,-33,2.8295850722787037
-81,-32,2.7843019087043928
-81,-31,2.7073667069789025
-81,-30,2.5965398661973467
-81,-29,2.4485951922725206
-81,-28,2.5965398661973467
-81,-27,2.7073667069789025
-81,-26,2.7843019087043928
-81,-25,2.8295850722787037
-81,-24,2.8445344007070474
-81,-23,2.8295850722787037
-81,-22,2.7843019087043928
-81,-21,2.7073667069789025
-81,-20,2.5965398661973467
-81,-19,2.4485951922725206
-81,-18,2.434058229907052
-81,-17,2.377673557677298
-81,-16,2.2777998051817576
-81,-15,2.131529625179482
-81,-14,1.9346050600626796
-81,-13,1.6812935917597258
-81,-12,1.3642212668538463
-81,-11,0.974158039152158
-81,-10,0.4997490809797114
-81,-9,-0.0728157583902771
-81,-8,2.688987804348841
-81,-7,5.416364714071548
-81,-6,8.188709521751406
-81,-5,11.086725803914533
-81,-4,14.194775461776771
-81,-3,17.603334515029218
-81,-2,21.411626878978637
-81,-1,25.730512794882273
-81,0,30.685715996330785
-81,1,36.42148355521171
-81,2,30.676715555836594
-81,3,25.712249909060958
-81,4,21.38356991114499
-81,5,17.564666720583517
-81,6,14.144371212586549
-81,7,11.023117821028649
-81,8,8.110046162581824
-81,9,5.320356070664218
-81,10,2.5728390436516406
-81,11,-0.21248575274185555
-81,12,0.38360032028252533
-81,13,0.8781493957448561
-81,14,1.2855579076842787
-81,15,1.6176856088738418
-81,16,1.8842008108724855
-81,17,2.092861830733753
-81,18,2.249742837348151
-81,19,2.3594106718559402
-81,20,2.4250577894128327
-81,21,2.4485951922725206
-81,22,2.5965398661973467
-81,23,2.7073667069789025
-81,24,2.7843019087043928
-81,25,2.8295850722787037
-81,26,2.8445344007070474
-81,27,2.8295850722787037
-81,28,2.7843019087043928
-81,29,2.7073667069789025
-81,30,2.5965398661973467
-81,31,2.4485951922725206
-81,32,2.5965398661973467
-81,33,2.7073667069789025
-81,34,2.7843019087043928
-81,35,2.8295850722787037
-81,36,2.8445344007070474
-81,37,2.8295850722787037
-81,38,2.7843019087043928
-81,39,2.7073667069789025
-81,40,2.5965398661973467
-81,41,2.4485951922725206
-81,42,2.5965398661973467
-81,43,2.7073667069789025
-81,44,2.7843019087043928
-81,45,2.8295850722787037
-81,46,2.8445344007070474
-81,47,2.8295850722787037
-81,48,2.7843019087043928
-81,49,2.7073667069789025
-81,50,2.5965398661973467
-81,51,2.4485951922725206
-81,52,2.5965398661973467
-81,53,2.7073667069789025
-81,54,2.7843019087043928
-81,55,2.8295850722787037
-81,56,2.8445344007070474
-81,57,2.8295850722787037
-81,58,2.7843019087043928
-81,59,2.7073667069789025
-81,60,2.5965398661973467
-81,61,2.4485951922725206
-81,62,2.5965398661973467
-81,63,2.7073667069789025
-81,64,2.7843019087043928
-81,65,2.8295850722787037
-81,66,2.8445344007070474
-81,67,2.8295850722787037
-81,68,2.7843019087043928
-81,69,2.7073667069789025
-81,70,2.5965398661973467
-81,71,2.4485951922725206
-81,72,2.671557073793707
-81,73,2.859584889839084
-81,74,3.018152172127799
-81,75,3.1518748496616524
-81,76,3.264645619449226
-81,77,3.3597472637852235
-81,78,3.439948212776244
-81,79,3.5075831339594714
-81,80,3.5646208949960965
-81,81,3.612721877848699
-81,82,3.653286312870975
-81,83,3.687495039826075
-81,84,3.716343882395819
-80,-70,2.4055995178389935
-80,-69,2.1332248479925653
-80,-68,2.3139570047221554
-80,-67,2.4493452780989884
-80,-66,2.5433308509986006
-80,-65,2.5986496644388666
-80,-64,2.616912061433851
-80,-63,2.5986496644388666
-80,-62,2.5433308509986006
-80,-61,2.4493452780989884
-80,-60,2.3139570047221554
-80,-59,2.1332248479925653
-80,-58,2.3139570047221554
-80,-57,2.4493452780989884
-80,-56,2.5433308509986006
-80,-55,2.5986496644388666
-80,-54,2.616912061433851
-80,-53,2.5986496644388666
-80,-52,2.5433308509986006
-80,-51,2.4493452780989884
-80,-50,2.3139570047221554
-80,-49,2.1332248479925653
-80,-48,2.3139570047221554
-80,-47,2.4493452780989884
-80,-46,2.5433308509986006
-80,-45,2.5986496644388666
-80,-44,2.616912061433851
-80,-43,2.5986496644388666
-80,-42,2.543330850998615
-80,-41,2.4493452780989884
-80,-40,2.3139570047221554
-80,-39,2.1332248479925653
-80,-38,2.3139570047221554
-80,-37,2.4493452780989884
-80,-36,2.5433308509986006
-80,-35,2.5986496644388666
-80,-34,2.616912061433851
-80,-33,2.5986496644388666
-80,-32,2.5433308509986006
-80,-31,2.4493452780989884
-80,-30,2.3139570047221554
-80,-29,2.1332248479925653
-80,-28,2.3139570047221554
-80,-27,2.4493452780989884
-80,-26,2.5433308509986006
-80,-25,2.5986496644388666
-80,-24,2.616912061433851
-80,-23,2.5986496644388666
-80,-22,2.5433308509986006
-80,-21,2.4493452780989884
-80,-20,2.3139570047221696
-80,-19,2.1332248479925653
-80,-18,2.1154662055831466
-80,-17,2.0465855683271457
-80,-16,1.9245778054902871
-80,-15,1.7458912438471827
-80,-14,1.5053242776806144
-80,-13,1.1958739488773347
-80,-12,0.8085320892533332
-80,-11,0.33202309076614256
-80,-10,-0.24752432995353502
-80,-9,-0.9469809277588013
-80,-8,2.42689324503462
-80,-7,5.758711133653918
-80,-6,9.145462700963918
-80,-5,12.68573704148504
-80,-4,16.482592331953583
-80,-3,20.646555877863477
-80,-2,25.298841588014497
-80,-1,30.574878538469093
-80,0,36.62825334320341
-80,1,43.63518109474201
-80,2,36.61725822604994
-80,3,30.552568233846202
-80,4,25.264566637971726
-80,5,20.599318530950228
-80,6,16.421017498451192
-80,7,12.608032264238204
-80,8,9.049365976552338
-80,9,5.641425064967805
-80,10,2.2850036084199274
-80,11,-1.1176045713135352
-80,12,-0.38941396656821325
-80,13,0.21473702208010081
-80,14,0.7124353648417951
-80,15,1.1181691716304982
-80,16,1.4437494441782661
-80,17,1.6986538969339477
-80,18,1.8903028554475583
-80,19,2.024275263704226
-80,20,2.1044710884296762
-80,21,2.1332248479925653
-80,22,2.3139570047221554
-80,23,2.4493452780989884
-80,24,2.543330850998615
-80,25,2.5986496644388666
-80,26,2.616912061433851
-80,27,2.5986496644388666
-80,28,2.5433308509986006
-80,29,2.4493452780989884
-80,30,2.3139570047221554
-80,31,2.1332248479925653
-80,32,2.3139570047221554
-80,33,2.4493452780989884
-80,34,2.543330850998615
-80,35,2.5986496644388666
-80,36,2.616912061433851
-80,37,2.5986496644388666
-80,38,2.543330850998615
-80,39,2.4493452780989884
-80,40,2.3139570047221554
-80,41,2.1332248479925653
-80,42,2.3139570047221554
-80,43,2.4493452780989884
-80,44,2.543330850998615
-80,45,2.5986496644388666
-80,46,2.616912061433851
-80,47,2.5986496644388666
-80,48,2.5433308509986006
-80,49,2.4493452780989884
-80,50,2.3139570047221554
-80,51,2.1332248479925653
-80,52,2.3139570047221696
-80,53,2.4493452780989884
-80,54,2.543330850998615
-80,55,2.5986496644388666
-80,56,2.616912061433851
-80,57,2.5986496644388666
-80,58,2.543330850998615
-80,59,2.4493452780989884
-80,60,2.3139570047221696
-80,61,2.1332248479925653
-80,62,2.3139570047221554
-80,63,2.4493452780989884
-80,64,2.5433308509986006
-80,65,2.5986496644388666
-80,66,2.616912061433851
-80,67,2.5986496644388666
-80,68,2.543330850998615
-80,69,2.4493452780989884
-80,70,2.3139570047221554
-80,71,2.1332248479925653
-80,72,2.4055995178389935
-80,73,2.6352980383568934
-80,74,2.8290069847793546
-80,75,2.992365267799599
-80,76,3.130128283520733
-80,77,3.2463063440983717
-80,78,3.3442814188230727
-80,79,3.4269055840018012
-80,80,3.4965840475361887
-80,81,3.5553451650616665
-80,82,3.604899485833087
-80,83,3.6466895471955496
-80,84,3.6819318671687142
-79,-70,2.0807004767917476
-79,-69,1.7479621617587213
-79,-68,1.9687481597239156
-79,-67,2.1341411677596227
-79,-66,2.24895581326858
-79,-65,2.3165343762242117
-79,-64,2.338844083687121
-79,-63,2.3165343762242117
-79,-62,2.24895581326858
-79,-61,2.1341411677596227
-79,-60,1.9687481597239156
-79,-59,1.7479621617587213
-79,-58,1.9687481597239156
-79,-57,2.1341411677596227
-79,-56,2.24895581326858
-79,-55,2.3165343762242117
-79,-54,2.338844083687121
-79,-53,2.3165343762242117
-79,-52,2.24895581326858
-79,-51,2.1341411677596227
-79,-50,1.9687481597239156
-79,-49,1.7479621617587213
-79,-48,1.9687481597239298
-79,-47,2.134141167759637
-79,-46,2.2489558132685943
-79,-45,2.3165343762242117
-79,-44,2.338844083687121
-79,-43,2.3165343762242117
-79,-42,2.24895581326858
-79,-41,2.1341411677596227
-79,-40,1.9687481597239156
-79,-39,1.7479621617587213
-79,-38,1.9687481597239298
-79,-37,2.134141167759637
-79,-36,2.2489558132685943
-79,-35,2.3165343762242117
-79,-34,2.338844083687121
-79,-33,2.3165343762242117
-79,-32,2.2489558132685943
-79,-31,2.1341411677596227
-79,-30,1.9687481597239156
-79,-29,1.7479621617587213
-79,-28,1.9687481597239298
-79,-27,2.134141167759637
-79,-26,2.24895581326858
-79,-25,2.3165343762242117
-79,-24,2.338844083687121
-79,-23,2.3165343762242117
-79,-22,2.2489558132685943
-79,-21,2.1341411677596227
-79,-20,1.9687481597239298
-79,-19,1.7479621617587213
-79,-18,1.7262678509187452
-79,-17,1.6421218942044788
-79,-16,1.4930747840228378
-79,-15,1.2747877257082934
-79,-14,0.980906334241169
-79,-13,0.6028756566804674
-79,-12,0.1296911355731396
-79,-11,-0.4524217361711038
-79,-10,-1.1604083942576722
-79,-9,-2.014878488424941
