x,y
8.340292,-17.279222
15.204269,-10.472753
-7.558493,12.812137
-17.248907,-4.618213
-1.2085681,17.90776
8.421775,-17.22708
14.846335,-10.802471
7.305737,-18.02527
19.523197,-6.1253834
16.379606,-9.77129
8.722327,-17.054129
11.766654,-14.073448
8.035274,-16.870935
8.406204,-16.52438
6.8908873,21.863949
-7.0294952,13.268765
-16.997168,-3.5047743
15.50857,-10.394606
15.141076,-10.543269
18.05384,-8.058146
15.203808,-10.472835
16.995579,-9.107094
-8.86178,12.105802
-7.6881685,13.589881
-17.062885,-4.296898
-7.9884477,13.308262
-17.249548,-4.6198587
-7.988453,13.308276
-17.855614,-4.466443
-7.6682453,12.747636
-17.685211,-4.5440097
1.3822061,19.895065
-16.833437,-1.1628501
-17.463343,-12.6076565
-0.93014777,18.090464
-6.3393583,14.5141115
-0.11504873,18.595161
-1.2085681,17.90776
3.7864668,20.97231
-1.2087252,17.908772
6.91633,-17.655277
19.738968,-5.896724
15.789536,-10.495246
15.541467,-10.974237
6.3704276,-18.215363
8.78557,-16.94081
19.98442,-5.8132396
11.782131,-14.060621
8.137758,-16.795612
8.880498,-16.8854
6.8228674,21.841541
14.5389595,-11.673129
12.246107,-13.657801
-17.84549,-8.806594
-17.780066,-7.686257
-17.168041,-3.1120305
-17.9514,-10.970348
7.3997264,-17.31849
20.178503,-6.049121
15.290288,-11.227421
7.305737,-18.02527
7.8908334,-17.66902
21.158302,-4.2675476
21.183048,-4.201114
19.951084,-6.513136
16.379606,-9.77129
19.084158,-7.031186
20.07315,-6.347011
-12.241465,7.068124
-1.5213705,17.704786
8.722326,-17.05413
9.058518,-16.499788
6.418306,21.962988
11.766759,-14.073088
12.093277,-13.789883
-9.223007,11.764691
8.406204,-16.524382
6.8908873,21.863949
6.6395674,21.651936
-7.4521236,13.770903
-16.997168,-3.5047743
-7.0294952,13.268765
-16.997168,-3.5047743
-6.9466004,13.42558
-17.43117,-3.2589793
1.6778306,20.01912
-16.324308,-0.3436062
-17.69004,-12.87143
15.731627,-10.749202
18.279202,-7.818243
14.643163,-11.064516
17.235449,-8.885386
-9.192718,11.757254
17.474266,-8.643736
15.544459,-10.969433
16.065372,-10.016392
-7.6558933,12.750578
18.05384,-8.058146
19.245749,-6.479909
-12.079579,7.334646
16.99281,-9.105616
-8.864731,12.106339
-9.7355,11.166632
-7.239724,13.07131
-17.828709,-4.111513
-6.0749125,14.45706
-17.670767,-3.8646936
-9.722338,11.271906
-17.063356,-4.138871
1.5776135,19.980299
-16.744598,-0.83353066
-17.42855,-12.424581
-7.558466,12.812132
-17.855614,-4.466443
-8.0513735,13.203329
-17.855614,-4.466443
1.3822061,19.895065
-16.389116,-1.3125479
-18.396454,-12.7215395
-9.3095,11.765661
-17.248907,-4.618213
1.6843237,19.372423
-16.389116,-1.3125482
-17.463343,-12.6076565
1.3348497,19.839384
-16.389114,-1.3125478
-17.41673,-12.558735
-17.6701,-11.967014
-5.5822926,14.874936
0.34724188,18.915277
0.7185635,19.036083
3.9576566,21.10771
-0.92986405,18.09529
-11.986226,7.5006347
-6.339359,14.514113
3.0028362,20.406853
-6.1200447,14.241347
-0.11504542,18.595175
4.369785,21.075756
-0.115048654,18.59516
3.7860236,20.978079
-1.2087551,17.908718
3.9137068,20.724148
-14.431872,-14.0746565
6.662991,-18.139458
6.857058,-17.727156
20.187868,-5.774987
14.5751095,-11.465157
18.540897,-7.570376
7.090227,-17.524078
7.434751,-17.297953
21.165604,-4.244777
20.996353,-4.617553
19.961533,-6.5129476
17.330868,-8.686221
19.207235,-6.5745826
19.24678,-6.476021
-12.298233,6.977156
14.474549,-11.642095
12.289877,-13.621403
-17.84735,-8.83713
-17.781147,-7.7027135
-17.005915,-3.3633158
-17.951982,-10.998384
17.492891,-8.599903
9.1990595,-16.296293
6.516167,-18.161997
21.47635,-3.2939162
15.464941,-11.075612
8.587168,-16.43889
9.066905,-16.349203
6.37654,21.636435
14.965963,-11.548639
-17.939703,-11.275849
-17.808529,-8.128206
-17.67042,-6.1382217
-18.313503,-12.165239
11.787168,-14.05481
12.1070795,-13.778245
-8.287708,12.701388
8.576524,-16.438051
6.6586304,21.969212
6.4156556,21.962566
12.118294,-13.768737
-17.853312,-8.945089
-17.786879,-7.766043
-16.864817,-2.1560328
-17.95567,-11.094909
-17.798746,-7.9723787
-17.695711,-6.437934
-16.082891,0.07558856
-17.397804,-13.723916
-17.893814,-9.864402
7.0191083,-18.096432
7.8145304,-17.106224
18.130098,-7.984166
-5.3732834,15.016183
21.155863,-4.2876816
20.174652,-6.0469165
14.870067,-10.784126
19.069605,-7.0402975
18.872824,-7.236189
-12.300575,6.974996
7.890834,-17.669022
21.158302,-4.2675476
21.183048,-4.2011147
21.043669,-4.53216
21.413992,-3.5380766
-16.748278,-1.5401103
19.08168,-7.0261216
19.63631,-5.977793
-12.241465,7.068124
-11.947046,7.5510483
20.555101,-5.2971463
-4.986516,15.293459
-17.842922,-8.792067
9.058518,-16.499788
6.418306,21.962988
6.066482,21.710709
12.095373,-13.789646
-9.250476,11.787485
-9.990191,10.628541
6.6395674,21.651936
-7.4521236,13.770903
-17.535053,-3.3484814
-6.9466004,13.42558
-17.43117,-3.2589793
1.9492643,19.554565
-16.294155,-0.35299024
-18.04863,-12.925633
-8.397265,12.635164
-17.149622,-3.0036516
1.9492646,19.554565
-16.324308,-0.3436062
-18.047903,-12.924938
1.7499378,20.032751
-16.19669,-0.32966307
-18.34021,-12.830421
-18.23269,-12.003922
16.680096,-9.406165
15.035181,-11.495252
16.335236,-9.81488
-8.282719,12.522613
17.424665,-8.782909
19.745438,-6.734261
-12.113432,7.290969
16.250969,-9.842711
-6.5940394,13.989316
-9.844521,10.978682
17.474266,-8.643736
18.235723,-7.872921
-11.8849745,7.666928
16.065372,-10.016392
-8.04364,13.221122
-7.321516,13.827164
19.60799,-6.850907
-12.079579,7.334646
-12.174434,7.1801367
-9.7355,11.166632
14.531732,-11.148194
-6.693746,14.095887
-17.601337,-3.6394148
-9.722338,11.271906
-17.755249,-3.9683108
1.8610795,19.501389
-16.225233,-1.002523
