code,1,19,2,29,3,39,4,49,5,59,6,69,7,79,8,89,9,99,10,109,11,119,12,129,13,139,biao,kaishi,ability,val,treat
x6n7t8hs,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,3,-4,0,-3,1,-19,0,-30.5,0,-30.5,1,-30.5,1,0,1,0,2
3mrhtpe3,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,1,-10,0,-9,2,-15,0,-30,0,-30,6,-30,1,0,0,0,5
qyyocas4,0,0,0,0,0,-18,0,-18,0,-18,0,-18,0,-18,1,-19,0,-18,1,-24,0,-30,0,-30,1,-30,1,0,0,0,5
w3icbwph,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,3,-7,0,-6,1,-22,0,-29,0,-29,5,-29,1,0,1,0,8
hdp578ga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,2,-11,0,-28.5,0,-28.5,6,-28.5,1,0,1,0,5
1pxzy631,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,0,-10,0,-9,2,-10,0,-28,0,-28,4,-28,1,0,0,0,2
drsd3gfr,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,3,-7,0,-6,1,-22,0,-28,0,-28,4,-28,1,0,1,0,2
8cyh64c7,0,0,0,0,0,-15,0,-15,0,-15,0,-15,0,-15,1,-16,0,-15,1,-21,0,-28,0,-28,2,-28,1,0,0,0,5
odyzp5vx,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,0,-10,0,-9,2,-10,0,-28,0,-28,1,-28,1,0,0,0,5
8886ungo,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,3,-6,0,-6,1,-21,0,-28,0,-28,6,-28,1,0,1,0,8
lxt7o6sm,0,0,0,0,1,6,1,0.04,1,1,1,1.09,1,1.04,0,-1.09,0,0.036,3,-1.09,0,-27.59,0,-27.59,6,-27.59,1,1,2,0,8
v6of81mc,0,0,0,0,0,-15,0,-15,0,-15,0,-15,0,-15,1,-16,0,-15,1,-21,0,-27,0,-27,2,-27,1,0,0,0,5
ot3r1xw1,0,0,0,0,0,-12,0,-12,0,-12,0,-12,0,-12,0,-12,0,-12,2,-12,0,-27,0,-27,6,-27,1,0,0,0,8
gn1bxo37,0,0,0,0,1,6,1,1,0,1,0,1,0,1,0,0.4,0,0.9,3,0.4,0,-26.6,0,-26.6,2,-26.6,1,1,2,0,2
nil7z8nt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,1,-16,0,-26.5,0,-26.5,1,-26.5,1,0,1,0,1
8uqq7nj7,0,0,0,0,1,6,1,0.55,0,1,1,1,1,1.1,0,0.5,0,0.495,3,0.5,0,-26,0,-26,6,-26,1,1,2,0,2
8nmazok9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,1,-16,0,-26,0,-26,5,-26,1,0,1,0,2
ds12f176,0,0,0,0,0,3,1,2.7,1,3,1,3.3,1,3.45,0,1.13,0,2.43,2,1.13,0,-25.87,0,-25.87,6,-25.87,1,1,2,0,1
jicuopmz,0,0,0,0,0,-12,0,-12,0,-12,0,-12,0,-12,2,-13,0,-12,1,-23,0,-25.5,0,-25.5,6,-25.5,1,0,0,0,5
0cpchq58,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,1,-9,0,-9,1,-14,0,-25,0,-25,6,-25,1,0,0,0,2
n1yognqv,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,0,-6,2,-7,0,-25,0,-25,5,-25,1,0,1,0,5
y0q2jnsm,0,0,0,0,0,-24,0,-24,0,-24,0,-24,0,-24,1,-25,0,-24,1,-30,0,-25,0,-25,2,-25,1,0,0,0,8
uvakwdur,0,0,0,0,0,-21,0,-21,0,-21,0,-21,0,-21,1,-22,0,-21,1,-27,0,-25,0,-25,2,-25,1,0,0,0,8
mvvdc51v,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2,-9,0,-24.5,0,-24.5,6,-24.5,1,0,0,0,1
awof1evv,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,1,-7,0,-6,2,-12,0,-24.5,0,-24.5,6,-24.5,1,0,1,0,3
0xxgoaz8,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,1,-4,0,-3,2,-9,0,-24.5,0,-24.5,5,-24.5,1,0,1,0,8
przvq4kq,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,2,-4,0,-3,2,-14,0,-24,0,-24,4,-24,1,0,1,0,2
0k6r6bgl,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,2,-7,0,-6,1,-17,0,-24,0,-24,2,-24,1,0,1,0,5
7vz4x7mn,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,1,-4,0,-3,1,-9,0,-24,0,-24,2,-24,1,0,1,0,5
0h6a0xq8,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,2,-9,0,-9,1,-19,0,-24,0,-24,6,-24,1,0,0,0,8
k93onftx,0,0,0,0,1,9,1,5.35,1,4,1,6.4,1,6.85,0,2.42,0,4.815,3,2.42,0,-23.58,0,-23.58,0,-23.58,1,1,2,0,3
kudii6oy,0,0,0,0,0,3,1,5.37,1,3,1,4.8,1,5.07,0,3,0,4.833,2,3,0,-23.5,0,-23.5,5,-23.5,1,1,2,0,2
5kkr5060,0,0,0,0,0,-12,0,-12,0,-12,0,-12,0,-12,0,-13,0,-12,1,-13,0,-23,0,-23,6,-23,1,0,0,0,1
9pofl3q7,0,0,0,0,0,-15,0,-15,0,-15,0,-15,0,-15,0,-16,0,-15,1,-16,0,-23,0,-23,6,-23,1,0,0,0,1
cn2055xk,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,1,-10,0,-9,1,-15,0,-23,0,-23,1,-23,1,0,0,0,5
t9m6tgki,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,2,-7,0,-6,1,-17,0,-22.5,0,-22.5,1,-22.5,1,0,1,0,1
037gym6i,0,0,0,0,1,6,1,0.48,1,1,1,1.01,1,0.96,0,-1.01,0,0.432,2,-1.01,0,-22.01,0,-22.01,6,-22.01,1,1,2,0,3
i6lqx8ts,0,0,0,0,0,-15,0,-15,0,-15,0,-15,0,-15,2,-16,0,-15,0,-26,0,-22,0,-22,2,-22,1,0,0,0,1
yl8zd4ee,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,1,-10,0,-9,1,-15,0,-22,0,-22,6,-22,1,0,0,0,1
nxc2bm09,0,0,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,1,-10,0,-9,1,-15,0,-22,0,-22,6,-22,1,0,0,0,2
d5t88opp,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,0,-7,0,-6,1,-7,0,-22,0,-22,4,-22,1,0,1,0,8
hq6lddx8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-21.5,0,-21.5,0,-21.5,1,0,1,0,5
sca5toky,0,0,0,0,1,12,1,9.61,1,7,1,9.8,1,10.22,0,5.84,0,8.649,3,5.84,0,-21.16,0,-21.16,2,-21.16,1,1,2,0,5
4uuf90e3,0,0,0,0,0,-21,0,-21,0,-21,0,-21,0,-21,1,-22,0,-21,1,-27,0,-21,0,-21,6,-21,1,0,0,0,1
2ygzmnz9,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,1,-7,0,-6,2,-12,0,-21,0,-21,4,-21,1,0,1,0,8
x6cv314a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,-20.5,0,-20.5,1,-20.5,1,0,1,0,1
ody1m92z,0,0,0,0,0,-12,0,-12,0,-12,0,-12,0,-12,1,-13,0,-12,1,-18,0,-20.5,0,-20.5,2,-20.5,1,0,0,0,5
3di9vioo,0,0,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,2,-7,0,-6,1,-17,0,-20,0,-20,1,-20,1,0,1,0,8
bi13mblu,0,0,0,0,1,18,1,16.84,1,13,1,20.8,1,21.84,0,6.36,0,15.156,3,6.36,0,-19.64,1,-19.64,6,-19.64,1,1,2,0,2
6ac48e1h,0,0,0,0,0,-3,0,-3,0,-3,0,-3,0,-3,1,-4,0,-3,1,-9,0,-19,1,-19,2,-19,1,0,1,0,3
